Date,Exercise,Reps,Weight(kg),Duration(s),Distance(m),Incline,Resistance,isWarmup,Note,multiplier
2022-05-09 13:58:28 +0000,Deadlift, 10,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2022-05-09 13:58:28 +0000,Deadlift, 10,61.235042773811365,0.0,0.0,0.0,0.0,true,, 1.0
2022-05-09 13:58:28 +0000,Deadlift, 3,102.05840462301894,0.0,0.0,0.0,0.0,true,, 1.0
2022-05-09 13:58:28 +0000,Deadlift, 3,142.88176647222653,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-09 13:58:28 +0000,Deadlift, 3,142.88176647222653,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-09 13:58:28 +0000,Deadlift, 5,142.88176647222653,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-09 13:58:28 +0000,Deadlift, 5,142.88176647222653,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-09 13:58:28 +0000,Deadlift, 5,142.88176647222653,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-09 13:58:28 +0000,Leg Press, 8,122.47008554762273,0.0,0.0,0.0,0.0,true,, 1.0
2022-05-09 13:58:28 +0000,Leg Press, 4,163.29344739683032,0.0,0.0,0.0,0.0,true,, 1.0
2022-05-09 13:58:28 +0000,Leg Press, 8,204.1168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-09 13:58:28 +0000,Leg Press, 8,204.1168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-09 13:58:28 +0000,Leg Press, 8,204.1168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-09 13:58:28 +0000,Leg Press, 8,204.1168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-09 13:58:28 +0000,Machine Hip Adductor, 10,52.16318458509857,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-09 13:58:28 +0000,Machine Hip Adductor, 10,52.16318458509857,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-09 13:58:28 +0000,Machine Hip Adductor, 10,52.16318458509857,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-09 13:58:28 +0000,Kettlebell Sumo Squat, 8,31.9783001152126,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-09 13:58:28 +0000,Kettlebell Sumo Squat, 8,31.9783001152126,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-09 13:58:28 +0000,Kettlebell Sumo Squat, 20,39.916176030336295,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-09 13:58:28 +0000,Kettlebell Sumo Squat, 20,39.916176030336295,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-08 21:20:13 +0000,Walking, 0,0.0,2859.3060290813446,1613.1544483688194,0.0,0.0,false,, 0.0
2022-05-07 14:07:27 +0000,Barbell Curl, 8,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2022-05-07 14:07:27 +0000,Barbell Curl, 6,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-07 14:07:27 +0000,Barbell Curl, 6,34.01946820767298,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-07 14:07:27 +0000,Barbell Curl, 13,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-07 14:07:27 +0000,Barbell Curl, 8,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-07 14:07:27 +0000,Bent Over Barbell Row, 10,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2022-05-07 14:07:27 +0000,Bent Over Barbell Row, 8,61.235042773811365,0.0,0.0,0.0,0.0,true,, 1.0
2022-05-07 14:07:27 +0000,Bent Over Barbell Row, 6,83.91468824559335,0.0,0.0,0.0,0.0,true,, 1.0
2022-05-07 14:07:27 +0000,Bent Over Barbell Row, 6,92.98654643430615,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-07 14:07:27 +0000,Bent Over Barbell Row, 6,92.98654643430615,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-07 14:07:27 +0000,Bent Over Barbell Row, 6,92.98654643430615,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-07 14:07:27 +0000,Bent Over Barbell Row, 6,92.98654643430615,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-07 14:07:27 +0000,Bent Over Barbell Row, 6,92.98654643430615,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-07 14:07:27 +0000,Incline Dumbbell Curl, 9,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2022-05-07 14:07:27 +0000,Incline Dumbbell Curl, 9,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2022-05-07 14:07:27 +0000,Incline Dumbbell Curl, 9,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2022-05-07 14:07:27 +0000,Straight-Arm Pulldown, 8,36.28743275485118,0.0,0.0,0.0,0.0,true,, 1.0
2022-05-07 14:07:27 +0000,Straight-Arm Pulldown, 6,58.96707822663317,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-07 14:07:27 +0000,Straight-Arm Pulldown, 6,72.57486550970236,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-07 14:07:27 +0000,Straight-Arm Pulldown, 12,83.91468824559335,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-07 14:07:27 +0000,Straight-Arm Pulldown, 9,83.91468824559335,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-07 14:07:27 +0000,Dumbbell Shrug, 6,34.01946820767298,0.0,0.0,0.0,0.0,false,, 2.0
2022-05-07 14:07:27 +0000,Dumbbell Shrug, 7,40.82336184920758,0.0,0.0,0.0,0.0,false,, 2.0
2022-05-07 14:07:27 +0000,Dumbbell Shrug, 12,47.62725549074217,0.0,0.0,0.0,0.0,false,, 2.0
2022-05-07 14:07:27 +0000,Dumbbell Shrug, 12,47.62725549074217,0.0,0.0,0.0,0.0,false,, 2.0
2022-05-06 13:28:06 +0000,Barbell Incline Bench Press, 8,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2022-05-06 13:28:06 +0000,Barbell Incline Bench Press, 8,61.235042773811365,0.0,0.0,0.0,0.0,true,, 1.0
2022-05-06 13:28:06 +0000,Barbell Incline Bench Press, 4,74.84283005688056,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-06 13:28:06 +0000,Barbell Incline Bench Press, 4,74.84283005688056,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-06 13:28:06 +0000,Barbell Incline Bench Press, 4,74.84283005688056,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-06 13:28:06 +0000,Barbell Incline Bench Press, 4,74.84283005688056,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-06 13:28:06 +0000,Skullcrusher, 8,34.01946820767298,0.0,0.0,0.0,0.0,true,, 1.0
2022-05-06 13:28:06 +0000,Skullcrusher, 8,34.01946820767298,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-06 13:28:06 +0000,Skullcrusher, 8,34.01946820767298,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-06 13:28:06 +0000,Skullcrusher, 8,34.01946820767298,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-06 13:28:06 +0000,Skullcrusher, 8,34.01946820767298,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-06 13:28:06 +0000,Dumbbell Shoulder Raise, 11,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2022-05-06 13:28:06 +0000,Dumbbell Shoulder Raise, 11,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2022-05-06 13:28:06 +0000,Dumbbell Shoulder Raise, 11,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2022-05-06 13:28:06 +0000,Machine Tricep Dip, 8,79.37875915123695,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-06 13:28:06 +0000,Machine Tricep Dip, 8,97.52247552866254,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-06 13:28:06 +0000,Machine Tricep Dip, 15,113.39822735890993,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-06 13:28:06 +0000,Machine Tricep Dip, 10,113.39822735890993,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-06 13:28:06 +0000,Low Cable Chest Fly, 8,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2022-05-06 13:28:06 +0000,Low Cable Chest Fly, 8,27.215574566138386,0.0,0.0,0.0,0.0,false,, 2.0
2022-05-06 13:28:06 +0000,Low Cable Chest Fly, 11,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2022-05-06 13:28:06 +0000,Low Cable Chest Fly, 10,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2022-05-04 13:38:25 +0000,Deadlift, 8,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2022-05-04 13:38:25 +0000,Deadlift, 8,61.235042773811365,0.0,0.0,0.0,0.0,true,, 1.0
2022-05-04 13:38:25 +0000,Deadlift, 4,83.91468824559335,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-04 13:38:25 +0000,Deadlift, 4,102.05840462301894,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-04 13:38:25 +0000,Deadlift, 5,124.73805009480093,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-04 13:38:25 +0000,Deadlift, 6,124.73805009480093,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-04 13:38:25 +0000,Leg Press, 8,122.47008554762273,0.0,0.0,0.0,0.0,true,, 1.0
2022-05-04 13:38:25 +0000,Leg Press, 3,176.9012346798995,0.0,0.0,0.0,0.0,true,, 1.0
2022-05-04 13:38:25 +0000,Leg Press, 8,204.1168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-04 13:38:25 +0000,Leg Press, 8,204.1168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-04 13:38:25 +0000,Leg Press, 8,204.1168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-04 13:38:25 +0000,Leg Press, 8,204.1168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-04 13:38:25 +0000,Leg Press, 8,204.1168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-04 13:38:25 +0000,Leg Extension, 15,83.91468824559335,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-04 13:38:25 +0000,Leg Extension, 15,83.91468824559335,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-04 13:38:25 +0000,Standing Machine Calf Press, 8,104.32636917019714,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-04 13:38:25 +0000,Standing Machine Calf Press, 8,124.73805009480093,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-04 13:38:25 +0000,Standing Machine Calf Press, 16,147.41769556658292,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-04 13:38:25 +0000,Standing Machine Calf Press, 10,147.41769556658292,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-03 13:43:49 +0000,Wide Grip Lat Pulldown, 8,45.35929094356398,0.0,0.0,0.0,0.0,true,, 1.0
2022-05-03 13:43:49 +0000,Wide Grip Lat Pulldown, 8,72.57486550970236,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-03 13:43:49 +0000,Wide Grip Lat Pulldown, 8,72.57486550970236,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-03 13:43:49 +0000,Wide Grip Lat Pulldown, 8,72.57486550970236,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-03 13:43:49 +0000,Seated Dumbbell Curl, 8,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2022-05-03 13:43:49 +0000,Seated Dumbbell Curl, 8,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2022-05-03 13:43:49 +0000,Seated Dumbbell Curl, 8,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2022-05-03 13:43:49 +0000,Seated Dumbbell Curl, 8,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2022-05-03 13:43:49 +0000,T-Bar Row, 8,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2022-05-03 13:43:49 +0000,T-Bar Row, 8,40.82336184920758,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-03 13:43:49 +0000,T-Bar Row, 8,45.35929094356398,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-03 13:43:49 +0000,T-Bar Row, 16,61.235042773811365,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-03 13:43:49 +0000,T-Bar Row, 12,61.235042773811365,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-03 13:43:49 +0000,Barbell Shrug, 8,70.30690096252415,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-03 13:43:49 +0000,Barbell Shrug, 8,83.91468824559335,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-03 13:43:49 +0000,Barbell Shrug, 12,102.05840462301894,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-03 13:43:49 +0000,Barbell Shrug, 14,102.05840462301894,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-03 13:43:49 +0000,V-Bar Pulldown, 8,34.01946820767298,0.0,0.0,0.0,0.0,true,, 1.0
2022-05-03 13:43:49 +0000,V-Bar Pulldown, 8,58.96707822663317,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-03 13:43:49 +0000,V-Bar Pulldown, 8,65.77097186816776,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-03 13:43:49 +0000,V-Bar Pulldown, 10,72.57486550970236,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-03 13:43:49 +0000,V-Bar Pulldown, 9,72.57486550970236,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-02 13:37:27 +0000,Barbell Bench Press, 10,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2022-05-02 13:37:27 +0000,Barbell Bench Press, 8,61.235042773811365,0.0,0.0,0.0,0.0,true,, 1.0
2022-05-02 13:37:27 +0000,Barbell Bench Press, 8,83.91468824559335,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-02 13:37:27 +0000,Barbell Bench Press, 8,83.91468824559335,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-02 13:37:27 +0000,Barbell Bench Press, 8,83.91468824559335,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-02 13:37:27 +0000,Barbell Bench Press, 12,70.30690096252415,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-02 13:37:27 +0000,Barbell Bench Press, 12,70.30690096252415,0.0,0.0,0.0,0.0,false,, 1.0
2022-05-02 13:37:27 +0000,Cable Lateral Raise, 8,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2022-05-02 13:37:27 +0000,Cable Lateral Raise, 8,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2022-05-02 13:37:27 +0000,Cable Lateral Raise, 18,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2022-05-02 13:37:27 +0000,Cable Lateral Raise, 15,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2022-05-02 13:37:27 +0000,Dumbbell Shoulder Press, 13,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2022-05-02 13:37:27 +0000,Dumbbell Shoulder Press, 13,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2022-05-02 13:37:27 +0000,Dumbbell Shoulder Press, 13,12.473805009480094,0.0,0.0,0.0,0.0,false,, 2.0
2022-05-02 13:37:27 +0000,Dumbbell Shoulder Press, 13,12.473805009480094,0.0,0.0,0.0,0.0,false,, 2.0
2022-05-02 13:37:27 +0000,Assisted Dip, 15,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 0.0
2022-05-02 13:37:27 +0000,Assisted Dip, 15,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 0.0
2022-05-02 13:37:27 +0000,Assisted Dip, 15,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 0.0
2022-05-02 13:37:27 +0000,Mid Cable Crossover Fly, 12,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2022-05-02 13:37:27 +0000,Mid Cable Crossover Fly, 12,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2022-05-02 13:37:27 +0000,Mid Cable Crossover Fly, 12,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2022-05-02 13:37:27 +0000,Mid Cable Crossover Fly, 12,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2022-05-01 14:07:34 +0000,Walking, 0,0.0,2049.9568099975586,2612.6703968488146,0.0,0.0,false,, 0.0
2022-04-30 14:25:24 +0000,Foam Roll Lower Back, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-30 14:25:24 +0000,Foam Roll Upper Back, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-30 14:25:24 +0000,Dumbbell Bicep Curl, 5,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2022-04-30 14:25:24 +0000,Dumbbell Bicep Curl, 5,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2022-04-30 14:25:24 +0000,Dumbbell Bicep Curl, 11,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2022-04-30 14:25:24 +0000,Dumbbell Bicep Curl, 10,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2022-04-30 14:25:24 +0000,Wide Grip Lat Pulldown, 8,24.947610018960187,0.0,0.0,0.0,0.0,true,, 1.0
2022-04-30 14:25:24 +0000,Wide Grip Lat Pulldown, 12,45.35929094356398,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-30 14:25:24 +0000,Wide Grip Lat Pulldown, 12,65.77097186816776,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-30 14:25:24 +0000,Wide Grip Lat Pulldown, 12,52.16318458509857,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-30 14:25:24 +0000,Wide Grip Lat Pulldown, 12,52.16318458509857,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-30 14:25:24 +0000,Wide Grip Lat Pulldown, 12,45.35929094356398,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-30 14:25:24 +0000,Wide Grip Lat Pulldown, 12,45.35929094356398,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-30 14:25:24 +0000,Straight-Arm Pulldown, 8,38.55539730202938,0.0,0.0,0.0,0.0,true,, 1.0
2022-04-30 14:25:24 +0000,Straight-Arm Pulldown, 12,65.77097186816776,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-30 14:25:24 +0000,Straight-Arm Pulldown, 12,65.77097186816776,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-30 14:25:24 +0000,Straight-Arm Pulldown, 12,65.77097186816776,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-30 14:25:24 +0000,Single Arm Landmine Row, 15,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2022-04-30 14:25:24 +0000,Single Arm Landmine Row, 15,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2022-04-30 14:25:24 +0000,Single Arm Landmine Row, 15,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2022-04-30 14:25:24 +0000,Biceps Curl To Shoulder Press, 16,5.669911367945497,0.0,0.0,0.0,0.0,false,, 2.0
2022-04-30 14:25:24 +0000,Biceps Curl To Shoulder Press, 16,5.669911367945497,0.0,0.0,0.0,0.0,false,, 2.0
2022-04-30 14:25:24 +0000,Biceps Curl To Shoulder Press, 16,5.669911367945497,0.0,0.0,0.0,0.0,false,, 2.0
2022-04-29 13:31:11 +0000,Seated Barbell Shoulder Press, 11,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2022-04-29 13:31:11 +0000,Seated Barbell Shoulder Press, 5,34.01946820767298,0.0,0.0,0.0,0.0,true,, 1.0
2022-04-29 13:31:11 +0000,Seated Barbell Shoulder Press, 12,43.091326396385774,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-29 13:31:11 +0000,Seated Barbell Shoulder Press, 12,43.091326396385774,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-29 13:31:11 +0000,Seated Barbell Shoulder Press, 8,43.091326396385774,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-29 13:31:11 +0000,Seated Barbell Shoulder Press, 8,43.091326396385774,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-29 13:31:11 +0000,Seated Barbell Shoulder Press, 8,43.091326396385774,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-29 13:31:11 +0000,Seated Barbell Shoulder Press, 8,43.091326396385774,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-29 13:31:11 +0000,Seated Barbell Shoulder Press, 8,43.091326396385774,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-29 13:31:11 +0000,Incline Barbell Skull Crusher, 8,24.947610018960187,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-29 13:31:11 +0000,Incline Barbell Skull Crusher, 8,24.947610018960187,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-29 13:31:11 +0000,Incline Barbell Skull Crusher, 12,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-29 13:31:11 +0000,Incline Barbell Skull Crusher, 12,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-29 13:31:11 +0000,Hammerstrength Decline Chest Press, 8,24.947610018960187,0.0,0.0,0.0,0.0,true,, 2.0
2022-04-29 13:31:11 +0000,Hammerstrength Decline Chest Press, 15,40.82336184920758,0.0,0.0,0.0,0.0,false,, 2.0
2022-04-29 13:31:11 +0000,Hammerstrength Decline Chest Press, 15,40.82336184920758,0.0,0.0,0.0,0.0,false,, 2.0
2022-04-29 13:31:11 +0000,Hammerstrength Decline Chest Press, 15,40.82336184920758,0.0,0.0,0.0,0.0,false,, 2.0
2022-04-29 13:31:11 +0000,Dumbbell Front Raise, 8,7.937875915123695,0.0,0.0,0.0,0.0,false,, 2.0
2022-04-29 13:31:11 +0000,Dumbbell Front Raise, 8,10.205840462301895,0.0,0.0,0.0,0.0,false,, 2.0
2022-04-29 13:31:11 +0000,Dumbbell Front Raise, 15,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2022-04-29 13:31:11 +0000,Dumbbell Front Raise, 14,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2022-04-29 13:31:11 +0000,Dumbbell Incline Fly, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2022-04-29 13:31:11 +0000,Dumbbell Incline Fly, 8,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2022-04-29 13:31:11 +0000,Dumbbell Incline Fly, 14,18.14371637742559,0.0,0.0,0.0,0.0,false,, 2.0
2022-04-29 13:31:11 +0000,Dumbbell Incline Fly, 13,18.14371637742559,0.0,0.0,0.0,0.0,false,, 2.0
2022-04-28 13:27:16 +0000,Back Squat, 10,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2022-04-28 13:27:16 +0000,Back Squat, 8,61.235042773811365,0.0,0.0,0.0,0.0,true,, 1.0
2022-04-28 13:27:16 +0000,Back Squat, 8,83.91468824559335,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-28 13:27:16 +0000,Back Squat, 8,83.91468824559335,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-28 13:27:16 +0000,Back Squat, 8,83.91468824559335,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-28 13:27:16 +0000,Back Squat, 8,83.91468824559335,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-28 13:27:16 +0000,Glute Kickback Machine, 8,22.67964547178199,0.0,0.0,0.0,0.0,true,, 2.0
2022-04-28 13:27:16 +0000,Glute Kickback Machine, 8,36.28743275485118,0.0,0.0,0.0,0.0,false,, 2.0
2022-04-28 13:27:16 +0000,Glute Kickback Machine, 8,45.35929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2022-04-28 13:27:16 +0000,Glute Kickback Machine, 10,52.16318458509857,0.0,0.0,0.0,0.0,false,, 2.0
2022-04-28 13:27:16 +0000,Glute Kickback Machine, 10,52.16318458509857,0.0,0.0,0.0,0.0,false,, 2.0
2022-04-28 13:27:16 +0000,Seated Leg Curl, 8,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2022-04-28 13:27:16 +0000,Seated Leg Curl, 15,34.01946820767298,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-28 13:27:16 +0000,Seated Leg Curl, 15,34.01946820767298,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-28 13:27:16 +0000,Seated Leg Curl, 15,34.01946820767298,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-28 13:27:16 +0000,Machine Hip Abductor, 8,52.16318458509857,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-28 13:27:16 +0000,Machine Hip Abductor, 8,52.16318458509857,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-28 13:27:16 +0000,Machine Hip Abductor, 8,52.16318458509857,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-28 13:27:16 +0000,Machine Leg Press, 8,108.86229826455354,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-28 13:27:16 +0000,Machine Leg Press, 8,129.27397918915733,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-28 13:27:16 +0000,Machine Leg Press, 17,156.4895537552957,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-28 13:27:16 +0000,Machine Leg Press, 20,156.4895537552957,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-27 13:46:51 +0000,Pull Up, 11,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-27 13:46:51 +0000,Pull Up, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-27 13:46:51 +0000,Pull Up, 11,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-27 13:46:51 +0000,Pull Up, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-27 13:46:51 +0000,Reverse Dumbbell Curl, 10,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2022-04-27 13:46:51 +0000,Reverse Dumbbell Curl, 12,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2022-04-27 13:46:51 +0000,Reverse Dumbbell Curl, 15,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2022-04-27 13:46:51 +0000,Reverse Dumbbell Curl, 15,10.205840462301895,0.0,0.0,0.0,0.0,false,, 2.0
2022-04-27 13:46:51 +0000,Cable Row, 8,38.55539730202938,0.0,0.0,0.0,0.0,true,, 1.0
2022-04-27 13:46:51 +0000,Cable Row, 8,58.96707822663317,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-27 13:46:51 +0000,Cable Row, 8,72.57486550970236,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-27 13:46:51 +0000,Cable Row, 15,86.18265279277155,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-27 13:46:51 +0000,Cable Row, 15,86.18265279277155,0.0,0.0,0.0,0.0,false,, 1.0
2022-04-27 13:46:51 +0000,Incline Dumbbell Row, 8,31.75150366049478,0.0,0.0,0.0,0.0,true,Subbing low hammer strength , 2.0
2022-04-27 13:46:51 +0000,Incline Dumbbell Row, 8,47.62725549074217,0.0,0.0,0.0,0.0,false,Subbing low hammer strength , 2.0
2022-04-27 13:46:51 +0000,Incline Dumbbell Row, 8,47.62725549074217,0.0,0.0,0.0,0.0,false,Subbing low hammer strength , 2.0
2022-04-27 13:46:51 +0000,Straight-Arm Pulldown, 8,45.35929094356398,0.0,0.0,0.0,0.0,true,, 1.0
2022-04-27 13:46:51 +0000,Straight-Arm Pulldown, 8,74.84283005688056,0.0,0.0,0.0,0.0,false,, 1.0
